"ems_id","dates","val","n_readings"
"b",2012-02-26,1.29166666666667,24
"b",2012-02-27,2.54166666666667,24
"b",2012-02-28,0.625,24
"b",2012-02-29,2.875,23
"b",2012-03-01,5.625,23
"b",2012-03-02,0.791666666666667,24
"b",2012-03-03,1.30434782608696,13
"b",2012-03-04,0.291666666666667,23
"b",2012-03-05,1.75,24
"b",2012-03-06,2.625,24
"b",2012-03-07,2.58333333333333,24
"b",2012-03-08,4.83333333333333,21
"b",2012-03-09,1.04166666666667,23
"b",2012-03-10,0.208333333333333,24
"b",2012-03-11,2.04347826086957,23
"b",2012-03-12,1,17
"b",2012-03-13,1.83333333333333,17
"b",2012-03-14,0.636363636363636,24
"b",2012-03-15,1.29166666666667,23
"b",2012-03-16,0.952380952380952,19
"b",2012-03-17,2.125,22
"b",2012-03-18,3.75,24
"b",2012-03-19,NA,24
"b",2012-03-20,2.54166666666667,23
"b",2012-03-21,1.91666666666667,20
"b",2012-03-22,2.375,24
"b",2012-03-23,1.66666666666667,20
"b",2012-03-24,2.375,19
"b",2012-03-25,4.33333333333333,17
"b",2012-03-26,2.33333333333333,18
"b",2012-03-27,NA,18
"b",2012-03-28,2.94736842105263,18
"b",2012-03-29,1.75,23
"b",2012-03-30,2.70833333333333,23
"b",2012-03-31,2.70833333333333,24
"b",2012-04-01,3.125,22
"b",2012-04-02,2.75,13
"b",2012-04-03,3.58333333333333,20
"b",2012-04-04,4.08333333333333,21
"b",2012-04-05,3.75,22
"b",2012-04-06,4,19
"b",2012-04-07,3.41666666666667,23
"b",2012-04-08,4.625,19
"b",2012-04-09,6.16666666666667,24
"b",2012-04-10,9.41666666666667,22
"b",2012-04-11,6.41666666666667,21
"b",2012-04-12,3.14285714285714,17
"b",2012-04-13,5.25,16
"b",2012-04-14,5.45833333333333,22
"b",2012-04-15,4.25,24
"b",2012-04-16,4,23
"b",2012-04-17,1.34782608695652,21
"b",2012-04-18,2.91666666666667,24
"b",2012-04-19,2.29166666666667,21
"b",2012-04-20,3.75,24
"b",2012-04-21,5.20833333333333,23
"b",2012-04-22,7.58333333333333,24
"b",2012-04-23,6.54166666666667,23
"b",2012-04-24,3.125,18
"b",2012-04-25,0.708333333333333,20
"b",2012-04-26,3.54166666666667,19
"b",2012-04-27,1.66666666666667,24
"b",2012-04-28,0.625,17
"b",2012-04-29,2.125,23
"b",2012-04-30,1.83333333333333,15
"b",2012-05-01,1.625,23
"b",2012-05-02,1.125,24
"b",2012-05-03,4.625,23
"b",2012-05-04,4.16666666666667,24
"b",2012-05-05,3.875,22
"b",2012-05-06,4.70833333333333,23
"b",2012-05-07,9.125,24
"b",2012-05-08,5.47826086956522,19
"b",2012-05-09,2.625,22
"b",2012-05-10,2.375,22
"b",2012-05-11,4.05263157894737,23
"b",2012-05-12,5.41666666666667,20
"b",2012-05-13,6.625,20
"b",2012-05-14,7.75,24
"b",2012-05-15,8.54166666666667,8
"b",2012-05-16,3.79166666666667,24
"b",2012-05-17,4.5,21
"b",2012-05-18,6.875,24
"b",2012-05-19,7.5,20
"b",2012-05-20,4.125,24
"b",2012-05-21,2,24
"b",2012-05-22,2.75,23
"b",2012-05-23,1.375,23
"b",2012-05-24,6.25,18
"b",2012-05-25,4.83333333333333,24
"b",2012-05-26,6.875,23
"b",2012-05-27,5.5,22
"b",2012-05-28,2.5,21
"b",2012-05-29,2.79166666666667,23
"b",2012-05-30,2.66666666666667,23
"b",2012-05-31,2.625,20
"b",2012-06-01,2.25,24
"b",2012-06-02,4.20833333333333,20
"b",2012-06-03,2.95833333333333,24
"b",2012-06-04,4.83333333333333,24
"b",2012-06-05,3.75,24
"b",2012-06-06,1,23
"b",2012-06-07,1.58333333333333,20
"b",2012-06-08,3.25,15
"b",2012-06-09,5,24
"b",2012-06-10,5.625,22
"b",2012-06-11,6.41666666666667,19
"b",2012-06-12,3,23
"b",2012-06-13,1.5,15
"b",2012-06-14,2.91666666666667,24
"b",2012-06-15,4.66666666666667,24
"b",2012-06-16,1.08333333333333,24
"b",2012-06-17,0.521739130434783,17
"b",2012-06-18,1.45833333333333,23
"b",2012-06-19,3.95833333333333,24
"b",2012-06-20,5.08333333333333,24
"b",2012-06-21,7.79166666666667,19
"b",2012-06-22,2.54166666666667,22
"b",2012-06-23,1.95833333333333,21
"b",2012-06-24,2.04347826086957,24
"b",2012-06-25,3.17391304347826,24
"b",2012-06-26,5.05263157894737,20
"b",2012-06-27,3.375,24
"b",2012-06-28,6.25,23
"b",2012-06-29,3.58333333333333,24
"b",2012-06-30,3.625,22
"b",2012-07-01,4.16666666666667,14
"b",2012-07-02,4.08333333333333,20
"b",2012-07-03,2.75,23
"b",2012-07-04,3.33333333333333,24
"b",2012-07-05,5.625,21
"b",2012-07-06,10.4166666666667,23
"b",2012-07-07,10.875,24
"b",2012-07-08,17.5416666666667,22
"b",2012-07-09,14.0833333333333,23
"b",2012-07-10,15.5416666666667,23
"b",2012-07-11,13.4583333333333,24
"b",2012-07-12,9.95833333333333,18
"b",2012-07-13,8,24
"b",2012-07-14,8.29166666666667,22
"b",2012-07-15,2.79166666666667,18
"b",2012-07-16,8.125,21
"b",2012-07-17,9.75,24
"b",2012-07-18,4.83333333333333,14
"b",2012-07-19,8.125,22
"b",2012-07-20,4.79166666666667,23
"b",2012-07-21,1.95833333333333,24
"b",2012-07-22,1.66666666666667,12
"b",2012-07-23,2.54166666666667,24
"b",2012-07-24,5.08333333333333,22
"b",2012-07-25,7.41666666666667,22
"b",2012-07-26,8.33333333333333,23
"b",2012-07-27,3.25,23
"b",2012-07-28,2.83333333333333,23
"b",2012-07-29,2.58333333333333,22
"b",2012-07-30,3.25,22
"b",2012-07-31,3.66666666666667,18
"b",2012-08-01,3.45833333333333,24
"b",2012-08-02,4.375,24
"b",2012-08-03,3.95833333333333,23
"b",2012-08-04,6.54166666666667,19
"b",2012-08-05,9.83333333333333,21
"b",2012-08-06,8.41666666666667,21
"b",2012-08-07,6.16666666666667,22
"b",2012-08-08,2.20833333333333,20
"b",2012-08-09,3.70833333333333,24
"b",2012-08-10,5.30434782608696,24
"b",2012-08-11,8.25,21
"b",2012-08-12,7.16666666666667,24
"b",2012-08-13,9.75,11
"b",2012-08-14,10.4166666666667,24
"b",2012-08-15,2.75,21
"b",2012-08-16,7.33333333333333,24
"b",2012-08-17,13.7916666666667,24
"b",2012-08-18,7.83333333333333,19
"b",2012-08-19,2.75,23
"b",2012-08-20,4.79166666666667,22
"b",2012-08-21,4.16666666666667,24
"b",2012-08-22,3.29166666666667,9
"b",2012-08-23,3.54545454545455,21
"b",2012-08-24,2.29166666666667,22
"b",2012-08-25,3.125,21
"b",2012-08-26,5.20833333333333,24
"b",2012-08-27,1.8695652173913,24
"b",2012-08-28,NA,23
"b",2012-08-29,3.33333333333333,24
"b",2012-08-30,2.52380952380952,23
"b",2013-07-15,NA,24
"b",2013-07-16,7.58333333333333,20
"b",2013-07-17,7.28571428571429,24
"b",2013-07-18,10.8333333333333,15
"b",2013-07-19,9.20833333333333,21
"b",2013-07-20,6.79166666666667,20
"b",2013-07-21,7.5,17
"b",2013-07-22,7.41666666666667,8
"b",2013-07-23,8.125,16
"b",2013-07-24,7.47826086956522,24
"b",2013-07-25,7.20833333333333,18
"b",2013-07-26,4.70833333333333,12
"b",2013-07-27,4.95833333333333,21
"b",2013-07-28,7.66666666666667,24
"b",2013-07-29,8.29166666666667,24
"b",2013-07-30,8.04166666666667,24
"b",2013-07-31,8.08333333333333,19
"b",2013-08-01,NA,23
"b",2013-08-02,4.65217391304348,24
"b",2013-08-03,4.375,14
"b",2013-08-04,6.41666666666667,20
"b",2013-08-05,5.41666666666667,22
"b",2013-08-06,5.70833333333333,24
"b",2013-08-07,4.75,15
"b",2013-08-08,6.125,24
"b",2013-08-09,6.70833333333333,23
"b",2013-08-10,6.91666666666667,6
"b",2013-08-11,4,24
"b",2013-08-12,5.91666666666667,22
"b",2013-08-13,6.17391304347826,19
"b",2013-08-14,5.75,23
"b",2013-08-15,3.375,24
"b",2013-08-16,3.91666666666667,23
"b",2013-08-17,4.58333333333333,24
"b",2013-08-18,3.5,23
"b",2013-08-19,5.25,24
"b",2013-08-20,4.875,23
"b",2013-08-21,5.83333333333333,22
"b",2013-08-22,5.91666666666667,23
"b",2013-08-23,2.70833333333333,22
"b",2013-08-24,3.54166666666667,24
"b",2013-08-25,5.33333333333333,23
"b",2013-08-26,5.41666666666667,23
"b",2013-08-27,4.54166666666667,24
"b",2013-08-28,4.5,23
"b",2013-08-29,3.04166666666667,24
"b",2013-08-30,3.54166666666667,23
"b",2013-08-31,5.125,24
"b",2013-09-01,7.04166666666667,24
"b",2013-09-02,7.29166666666667,23
"b",2013-09-03,5.41666666666667,23
"b",2013-09-04,5.5,23
"b",2013-09-05,NA,22
"b",2013-09-06,8.41666666666667,16
"b",2013-09-07,5.54166666666667,24
"b",2013-09-08,8.54166666666667,23
"b",2013-09-09,5.91666666666667,22
"b",2013-09-10,6.625,24
"b",2013-09-11,7.45833333333333,24
"b",2013-09-12,11.4583333333333,17
"b",2013-09-13,10.7916666666667,24
"b",2013-09-14,9.75,23
"b",2013-09-15,6.375,23
"b",2013-09-16,2.70833333333333,23
"b",2013-09-17,4.60869565217391,22
"b",2013-09-18,3.45833333333333,18
"b",2013-09-19,4.25,17
"b",2013-09-20,5.41666666666667,23
"b",2013-09-21,2.41666666666667,24
"b",2013-09-22,2.45833333333333,24
"b",2013-09-23,4.04166666666667,23
"b",2013-09-24,2,23
"b",2013-09-25,2.83333333333333,20
"b",2013-09-26,4.625,23
"b",2013-09-27,2.91666666666667,24
"b",2013-09-28,1.83333333333333,24
"b",2013-09-29,2.25,23
"b",2013-09-30,2.70833333333333,24
"b",2013-10-01,1.125,24
"b",2013-10-02,1.08333333333333,23
"b",2013-10-03,4.75,24
"b",2013-10-04,3.65217391304348,22
"b",2013-10-05,2.33333333333333,15
"b",2013-10-06,6.08333333333333,24
"b",2013-10-07,2.20833333333333,24
"b",2013-10-08,3.29166666666667,20
"b",2013-10-09,6.58333333333333,24
"b",2013-10-10,6.91666666666667,23
"b",2013-10-11,9.29166666666667,24
"b",2013-10-12,5.29166666666667,20
"b",2013-10-13,8,23
"b",2013-10-14,8.45833333333333,18
"b",2013-10-15,12.2083333333333,19
"b",2013-10-16,9.08695652173913,14
"b",2013-10-17,11.7083333333333,19
"b",2013-10-18,10.5833333333333,13
"b",2013-10-19,12.625,23
"b",2013-10-20,10.4583333333333,24
"b",2013-10-21,7.79166666666667,20
"b",2013-10-22,7.45833333333333,22
"b",2013-10-23,8.375,20
"b",2013-10-24,11.0833333333333,22
"b",2013-10-25,9.29166666666667,24
"b",2013-10-26,5.58333333333333,24
"b",2013-10-27,1.29166666666667,24
"b",2013-10-28,NA,21
"b",2013-10-29,NA,23
"b",2013-10-30,6.79166666666667,23
"b",2013-10-31,6.25,22
"b",2013-11-01,3.625,23
"b",2013-11-02,3.08333333333333,22
"b",2013-11-03,4.83333333333333,19
"b",2013-11-04,4.66666666666667,23
"b",2013-11-05,8.04166666666667,24
"b",2013-11-06,4,23
"b",2013-11-07,3.25,24
"b",2013-11-08,4.54166666666667,19
"b",2013-11-09,3.29166666666667,24
"b",2013-11-10,5.70833333333333,23
"b",2013-11-11,7.25,22
"b",2013-11-12,5.875,24
"b",2013-11-13,3.82608695652174,22
"b",2013-11-14,5.66666666666667,24
"b",2013-11-15,3.29166666666667,23
"b",2013-11-16,5.08333333333333,24
"b",2013-11-17,3.08333333333333,19
"b",2013-11-18,2.25,24
"b",2013-11-19,7,24
"b",2013-11-20,7.125,23
"b",2013-11-21,6.95833333333333,20
"b",2013-11-22,6.08333333333333,22
"b",2013-11-23,7.125,24
"b",2013-11-24,6.54166666666667,17
"b",2013-11-25,9.95833333333333,20
"b",2013-11-26,8.29166666666667,24
"b",2013-11-27,10.5,19
"b",2013-11-28,8.70833333333333,23
"b",2013-11-29,13.5,15
"b",2013-11-30,1.375,24
"b",2013-12-01,2.375,24
"b",2013-12-02,5.125,23
"b",2013-12-03,7.70833333333333,23
"b",2013-12-04,7.875,23
"b",2013-12-05,6.375,22
"b",2013-12-06,3,23
"b",2013-12-07,7.66666666666667,23
"b",2013-12-08,9.70833333333333,24
"b",2013-12-09,10.4583333333333,22
"b",2013-12-10,8.95833333333333,13
"b",2013-12-11,5.91666666666667,22
"b",2013-12-12,2.54166666666667,23
"b",2013-12-13,1.33333333333333,24
"b",2013-12-14,2.33333333333333,24
"b",2013-12-15,4.75,24
"b",2013-12-16,3.43478260869565,20
"b",2013-12-17,7.66666666666667,21
"b",2013-12-18,3.20833333333333,18
"b",2013-12-19,8.6,20
"b",2013-12-20,7.83333333333333,17
"b",2013-12-21,5.83333333333333,23
"b",2013-12-22,1.54166666666667,23
"b",2013-12-23,3.41666666666667,23
"b",2013-12-24,5.58333333333333,23
"b",2013-12-25,3.83333333333333,21
"b",2013-12-26,2.29166666666667,24
"b",2013-12-27,5.5,24
"b",2013-12-28,7.20833333333333,23
"b",2013-12-29,3.25,22
"b",2013-12-30,5.625,19
"b",2013-12-31,NA,22
